timestamp,user_id,password_attempt,dictionary_flag,hmac_valid,password_valid,failed_attempts,vulnerability_score,attack_type,password_entropy,label,time_gap
1774377599,alice,wilbur,1,True,False,1,0.175,dictionary,28.202638308846552,1,0.0
1774377599,charlie,lovesux,1,True,False,10,0.2,dictionary,32.90307802698764,1,0.0
1774377599,charlie,dancing,1,True,False,11,0.2,dictionary,32.90307802698764,1,0.0
1774377599,karen,teamo,1,True,False,4,0.08,dictionary,23.502198590705458,1,0.0
1774377600,eva,letmein123,0,True,True,0,0.069,legitimate,51.69925001442312,0,1.0
1774377604,olivia,ShadowWolf!2026,0,True,True,0,0.0,legitimate,98.31883277516457,0,4.0
1774377607,nathan,Galaxy@Storm99,0,True,True,0,0.0,legitimate,91.76424392348693,0,3.0
1774377607,nathan,Galaxy@Storm99,0,True,True,0,0.0,replay,91.76424392348693,1,0.0
1774377608,charlie,Qwerty@789,0,True,True,0,0.0,legitimate,65.54588851677637,0,1.0
1774377611,olivia,ShadowWolf!2026,0,True,True,0,0.0,legitimate,98.31883277516457,0,3.0
1774377614,nathan,tolentino,1,True,False,1,0.02,dictionary,42.303957463269825,1,3.0
1774377614,karen,smile!,1,True,False,5,0.1,dictionary,35.14788597076543,1,0.0
1774377615,david,StrongPass!99,0,True,True,0,0.0,legitimate,85.2096550718093,0,1.0
1774377618,grace,C0smic$Ray_88,0,True,True,0,0.0,legitimate,85.2096550718093,0,3.0
1774377621,alice,allen1,1,True,False,2,0.195,dictionary,31.019550008653873,1,3.0
1774377623,olivia,qazxsw,1,True,False,1,0.02,dictionary,28.202638308846552,1,2.0
1774377626,nathan,369852147,1,True,False,2,0.04,dictionary,29.89735285398626,1,3.0
1774377629,karen,hibees,1,True,False,6,0.12,dictionary,28.202638308846552,1,3.0
1774377631,eva,sadie,1,True,False,1,0.089,dictionary,23.502198590705458,1,2.0
1774377634,bob,Secure@456,0,True,True,0,0.0,legitimate,65.54588851677637,0,3.0
1774377639,henry,BlueSky!7Clouds,0,True,True,0,0.0,legitimate,98.31883277516457,0,5.0
1774377641,grace,C0smic$Ray_88,0,True,True,0,0.0,legitimate,85.2096550718093,0,2.0
1774377643,david,princess4,1,True,False,1,0.02,dictionary,46.529325012980806,1,2.0
1774377646,jack,monito,1,True,False,3,0.06,dictionary,28.202638308846552,1,3.0
1774377649,nathan,qazxsw,1,True,False,3,0.06,dictionary,28.202638308846552,1,3.0
1774377651,olivia,dalejr,1,True,False,2,0.04,dictionary,28.202638308846552,1,2.0
1774377654,mia,matt123,1,True,False,1,0.02,dictionary,36.18947501009619,1,3.0
1774377656,karen,venus,1,True,False,7,0.14,dictionary,23.502198590705458,1,2.0
1774377657,henry,marites,1,True,False,1,0.02,dictionary,32.90307802698764,1,1.0
1774377657,frank,gandah,1,True,False,1,0.02,dictionary,28.202638308846552,1,0.0
1774377657,leo,myloves,1,True,False,1,0.02,dictionary,32.90307802698764,1,0.0
1774377657,david,emily123,1,True,False,2,0.04,dictionary,41.3594000115385,1,0.0
1774377657,henry,orlandobloom,1,True,False,2,0.04,dictionary,56.405276617693104,1,0.0
1774377657,eva,7654321,1,True,False,2,0.109,dictionary,23.253496664211536,1,0.0
1774377658,charlie,kimkim,1,True,False,1,0.02,dictionary,28.202638308846552,1,1.0
1774377658,charlie,bootsie,1,True,False,2,0.04,dictionary,32.90307802698764,1,0.0
1774377658,grace,bionicle,1,True,False,1,0.02,dictionary,37.603517745128734,1,0.0
1774377658,alice,admin123,0,True,True,0,0.155,legitimate,41.3594000115385,0,0.0
1774377661,alice,admin123,0,True,True,0,0.155,legitimate,41.3594000115385,0,3.0
1774377661,alice,admin123,0,True,True,0,0.155,replay,41.3594000115385,1,0.0
1774377662,karen,IronHorse#77$,0,True,True,0,0.0,legitimate,85.2096550718093,0,1.0
1774377664,frank,lauryn,1,True,False,2,0.04,dictionary,28.202638308846552,1,2.0
1774377665,charlie,Qwerty@789,0,True,True,0,0.0,legitimate,65.54588851677637,0,1.0
1774377665,charlie,Qwerty@789,0,True,True,0,0.0,replay,65.54588851677637,1,0.0
1774377665,david,perico,1,True,False,3,0.06,dictionary,28.202638308846552,1,0.0
1774377668,mia,strider,1,True,False,2,0.04,dictionary,32.90307802698764,1,3.0
1774377671,nathan,kerry,1,True,False,4,0.08,dictionary,23.502198590705458,1,3.0
1774377676,mia,hotties,1,True,False,3,0.06,dictionary,32.90307802698764,1,5.0
1774377678,isabel,ilovemax,1,True,False,1,0.02,dictionary,37.603517745128734,1,2.0
1774377681,olivia,ShadowWolf!2026,0,True,True,0,0.0,legitimate,98.31883277516457,0,3.0
1774377681,olivia,ShadowWolf!2026,0,True,True,0,0.0,replay,98.31883277516457,1,0.0
1774377682,mia,anthony3,1,True,False,4,0.08,dictionary,41.3594000115385,1,1.0
1774377684,nathan,dramaqueen,1,True,False,5,0.1,dictionary,47.004397181410916,1,2.0
1774377687,eva,fernandez,1,True,False,3,0.129,dictionary,42.303957463269825,1,3.0
1774377690,david,babycakes1,1,True,False,4,0.08,dictionary,51.69925001442312,1,3.0
1774377692,isabel,hermoso,1,True,False,2,0.04,dictionary,32.90307802698764,1,2.0
1774377695,eva,putangina,1,True,False,4,0.149,dictionary,42.303957463269825,1,3.0
1774377698,bob,salinas,1,True,False,1,0.02,dictionary,32.90307802698764,1,3.0
1774377700,karen,brayden1,1,True,False,1,0.02,dictionary,41.3594000115385,1,2.0
1774377703,nathan,isaac1,1,True,False,6,0.12,dictionary,31.019550008653873,1,3.0
1774377708,frank,ginger1,1,True,False,3,0.06,dictionary,36.18947501009619,1,5.0
1774377711,henry,BlueSky!7Clouds,0,True,True,0,0.0,legitimate,98.31883277516457,0,3.0
1774377713,david,shadow123,1,True,False,5,0.1,dictionary,46.529325012980806,1,2.0
1774377713,karen,999999,1,True,False,2,0.04,dictionary,19.931568569324174,1,0.0
1774377713,karen,nelson,1,True,False,3,0.06,dictionary,28.202638308846552,1,0.0
1774377713,nathan,suicide,1,True,False,7,0.14,dictionary,32.90307802698764,1,0.0
1774377714,alice,hockey,1,True,False,1,0.175,dictionary,28.202638308846552,1,1.0
1774377714,grace,loquesea,1,True,False,2,0.04,dictionary,37.603517745128734,1,0.0
1774377714,leo,shell,1,True,False,2,0.04,dictionary,23.502198590705458,1,0.0
1774377714,charlie,benito,1,True,False,1,0.02,dictionary,28.202638308846552,1,0.0
1774377714,leo,connor,1,True,False,3,0.06,dictionary,28.202638308846552,1,0.0
1774377714,nathan,lookatme,1,True,False,8,0.16,dictionary,37.603517745128734,1,0.0
1774377715,mia,OceanWave$456!,0,True,True,0,0.0,legitimate,91.76424392348693,0,1.0
1774377717,frank,popular,1,True,False,4,0.08,dictionary,32.90307802698764,1,2.0
1774377718,olivia,ShadowWolf!2026,0,True,True,0,0.0,legitimate,98.31883277516457,0,1.0
1774377720,charlie,Qwerty@789,0,True,True,0,0.0,legitimate,65.54588851677637,0,2.0
1774377722,jack,Sun&Moon_2025!,0,True,True,0,0.0,legitimate,91.76424392348693,0,2.0
1774377725,leo,Phoenix_Fire!123,0,True,True,0,0.0,legitimate,104.8734216268422,0,3.0
1774377727,frank,lollies,1,True,False,5,0.1,dictionary,32.90307802698764,1,2.0
1774377730,isabel,chadwick,1,True,False,3,0.06,dictionary,37.603517745128734,1,3.0
1774377733,leo,kansas,1,True,False,1,0.02,dictionary,28.202638308846552,1,3.0
1774377735,eva,kenny1,1,True,False,5,0.169,dictionary,31.019550008653873,1,2.0
1774377738,nathan,norma,1,True,False,9,0.18,dictionary,23.502198590705458,1,3.0
1774377743,eva,letmein123,0,True,True,0,0.069,legitimate,51.69925001442312,0,5.0
1774377746,isabel,Quantum@Leap42,0,True,True,0,0.0,legitimate,91.76424392348693,0,3.0
1774377748,jack,Sun&Moon_2025!,0,True,True,0,0.0,legitimate,91.76424392348693,0,2.0
1774377751,david,StrongPass!99,0,True,True,0,0.0,legitimate,85.2096550718093,0,3.0
1774377754,karen,spanky,1,True,False,4,0.08,dictionary,28.202638308846552,1,3.0
1774377754,mia,musical,1,True,False,1,0.02,dictionary,32.90307802698764,1,0.0
1774377754,leo,magical,1,True,False,2,0.04,dictionary,32.90307802698764,1,0.0
1774377754,bob,froilan,1,True,False,2,0.04,dictionary,32.90307802698764,1,0.0
1774377754,isabel,tiger1,1,True,False,1,0.02,dictionary,31.019550008653873,1,0.0
1774377755,henry,hotgurl,1,True,False,1,0.02,dictionary,32.90307802698764,1,1.0
1774377755,frank,smirnoff,1,True,False,6,0.12,dictionary,37.603517745128734,1,0.0
1774377755,jack,vinnie,1,True,False,1,0.02,dictionary,28.202638308846552,1,0.0
1774377755,eva,logitech,1,True,False,1,0.089,dictionary,37.603517745128734,1,0.0
1774377755,grace,moochie,1,True,False,3,0.06,dictionary,32.90307802698764,1,0.0
1774377755,eva,letmein123,0,True,True,0,0.069,legitimate,51.69925001442312,0,0.0
1774377758,karen,angely,1,True,False,5,0.1,dictionary,28.202638308846552,1,3.0
1774377759,bob,Secure@456,0,True,True,0,0.0,legitimate,65.54588851677637,0,1.0
1774377761,leo,Phoenix_Fire!123,0,True,True,0,0.0,legitimate,104.8734216268422,0,2.0
1774377763,nathan,taylor2,1,True,False,10,0.2,dictionary,36.18947501009619,1,2.0
1774377763,frank,sammy1,1,True,False,7,0.14,dictionary,31.019550008653873,1,0.0
1774377764,charlie,frumoasa,1,True,False,1,0.02,dictionary,37.603517745128734,1,1.0
1774377764,isabel,boyboy,1,True,False,2,0.04,dictionary,28.202638308846552,1,0.0
1774377764,olivia,concon,1,True,False,1,0.02,dictionary,28.202638308846552,1,0.0
1774377764,grace,rock123,1,True,False,4,0.08,dictionary,36.18947501009619,1,0.0
1774377764,olivia,ilovesos,1,True,False,2,0.04,dictionary,37.603517745128734,1,0.0
1774377764,henry,outkast,1,True,False,2,0.04,dictionary,32.90307802698764,1,0.0
1774377764,charlie,funnybunny,1,True,False,2,0.04,dictionary,47.004397181410916,1,0.0
1774377765,mia,millos,1,True,False,2,0.04,dictionary,28.202638308846552,1,1.0
1774377765,isabel,Quantum@Leap42,0,True,True,0,0.0,legitimate,91.76424392348693,0,0.0
1774377767,mia,OceanWave$456!,0,True,True,0,0.0,legitimate,91.76424392348693,0,2.0
1774377768,mia,OceanWave$456!,0,True,True,0,0.0,replay,91.76424392348693,1,1.0
1774377768,nathan,payatot,1,True,False,11,0.2,dictionary,32.90307802698764,1,0.0
1774377771,olivia,wisinyyandel,1,True,False,3,0.06,dictionary,56.405276617693104,1,3.0
1774377773,henry,jonatan,1,True,False,3,0.06,dictionary,32.90307802698764,1,2.0
1774377779,olivia,nadia,1,True,False,4,0.08,dictionary,23.502198590705458,1,6.0
1774377781,olivia,alaska,1,True,False,5,0.1,dictionary,28.202638308846552,1,2.0
1774377784,grace,gabbie,1,True,False,5,0.1,dictionary,28.202638308846552,1,3.0
1774377784,charlie,fotos,1,True,False,3,0.06,dictionary,23.502198590705458,1,0.0
1774377784,jack,dimension,1,True,False,2,0.04,dictionary,42.303957463269825,1,0.0
1774377785,henry,ilovemybaby,1,True,False,4,0.08,dictionary,51.70483689955201,1,1.0
1774377785,eva,nofear,1,True,False,1,0.089,dictionary,28.202638308846552,1,0.0
1774377785,leo,socrates,1,True,False,1,0.02,dictionary,37.603517745128734,1,0.0
1774377785,bob,raerae,1,True,False,1,0.02,dictionary,28.202638308846552,1,0.0
1774377785,karen,giovanna,1,True,False,6,0.12,dictionary,37.603517745128734,1,0.0
1774377785,charlie,geovanny,1,True,False,4,0.08,dictionary,37.603517745128734,1,0.0
1774377786,olivia,kennedy,1,True,False,6,0.12,dictionary,32.90307802698764,1,1.0
1774377786,olivia,ShadowWolf!2026,0,True,True,0,0.0,legitimate,98.31883277516457,0,0.0
1774377786,olivia,ShadowWolf!2026,0,True,True,0,0.0,replay,98.31883277516457,1,0.0
1774377787,grace,C0smic$Ray_88,0,True,True,0,0.0,legitimate,85.2096550718093,0,1.0
1774377789,isabel,Quantum@Leap42,0,True,True,0,0.0,legitimate,91.76424392348693,0,2.0
1774377792,charlie,singer,1,True,False,5,0.1,dictionary,28.202638308846552,1,3.0
1774377792,david,dorian,1,True,False,1,0.02,dictionary,28.202638308846552,1,0.0
1774377792,mia,angell,1,True,False,1,0.02,dictionary,28.202638308846552,1,0.0
1774377792,karen,kahitano,1,True,False,7,0.14,dictionary,37.603517745128734,1,0.0
1774377793,isabel,cupcakes,1,True,False,1,0.02,dictionary,37.603517745128734,1,1.0
1774377793,grace,webster,1,True,False,1,0.02,dictionary,32.90307802698764,1,0.0
1774377793,mia,thumper1,1,True,False,2,0.04,dictionary,41.3594000115385,1,0.0
1774377793,frank,harley,1,True,False,8,0.16,dictionary,28.202638308846552,1,0.0
1774377793,mia,theatre,1,True,False,3,0.06,dictionary,32.90307802698764,1,0.0
1774377793,charlie,riley,1,True,False,6,0.12,dictionary,23.502198590705458,1,0.0
1774377794,henry,BlueSky!7Clouds,0,True,True,0,0.0,legitimate,98.31883277516457,0,1.0
1774377796,grace,C0smic$Ray_88,0,True,True,0,0.0,legitimate,85.2096550718093,0,2.0
1774377798,karen,IronHorse#77$,0,True,True,0,0.0,legitimate,85.2096550718093,0,2.0
1774377801,eva,letmein123,0,True,True,0,0.069,legitimate,51.69925001442312,0,3.0
1774377801,eva,letmein123,0,True,True,0,0.069,replay,51.69925001442312,1,0.0
1774377802,leo,lovehate,1,True,False,2,0.04,dictionary,37.603517745128734,1,1.0
1774377804,nathan,angel8,1,True,False,12,0.2,dictionary,31.019550008653873,1,2.0
1774377807,karen,redsox,1,True,False,1,0.02,dictionary,28.202638308846552,1,3.0
1774377810,alice,ferdinand,1,True,False,2,0.195,dictionary,42.303957463269825,1,3.0
1774377815,charlie,photo,1,True,False,7,0.14,dictionary,23.502198590705458,1,5.0
1774377818,eva,lindsey1,1,True,False,1,0.089,dictionary,41.3594000115385,1,3.0
1774377819,olivia,ShadowWolf!2026,0,True,True,0,0.0,legitimate,98.31883277516457,0,1.0
1774377819,olivia,ShadowWolf!2026,0,True,True,0,0.0,replay,98.31883277516457,1,0.0
1774377819,david,atlanta,1,True,False,2,0.04,dictionary,32.90307802698764,1,0.0
1774377820,frank,badman,1,True,False,9,0.18,dictionary,28.202638308846552,1,1.0
1774377820,nathan,spoiled,1,True,False,13,0.2,dictionary,32.90307802698764,1,0.0
1774377820,olivia,brooke,1,True,False,1,0.02,dictionary,28.202638308846552,1,0.0
1774377820,mia,june15,1,True,False,4,0.08,dictionary,31.019550008653873,1,0.0
1774377820,henry,butthead,1,True,False,1,0.02,dictionary,37.603517745128734,1,0.0
1774377820,mia,cookie,1,True,False,5,0.1,dictionary,28.202638308846552,1,0.0
1774377821,henry,gymnast,1,True,False,2,0.04,dictionary,32.90307802698764,1,1.0
1774377821,leo,softball3,1,True,False,3,0.06,dictionary,46.529325012980806,1,0.0
1774377821,jack,addicted,1,True,False,3,0.06,dictionary,37.603517745128734,1,0.0
1774377821,grace,C0smic$Ray_88,0,True,True,0,0.0,legitimate,85.2096550718093,0,0.0
1774377823,grace,C0smic$Ray_88,0,True,True,0,0.0,legitimate,85.2096550718093,0,2.0
1774377825,alice,ilovedavid,1,True,False,3,0.215,dictionary,47.004397181410916,1,2.0
1774377827,olivia,doggy,1,True,False,2,0.04,dictionary,23.502198590705458,1,2.0
1774377830,charlie,nikki1,1,True,False,8,0.16,dictionary,31.019550008653873,1,3.0
1774377833,grace,fighter,1,True,False,1,0.02,dictionary,32.90307802698764,1,3.0
1774377835,jack,coolboy,1,True,False,4,0.08,dictionary,32.90307802698764,1,2.0
1774377838,mia,OceanWave$456!,0,True,True,0,0.0,legitimate,91.76424392348693,0,3.0
1774377840,jack,Sun&Moon_2025!,0,True,True,0,0.0,legitimate,91.76424392348693,0,2.0
1774377843,frank,my3kids,1,True,False,10,0.2,dictionary,36.18947501009619,1,3.0
1774377849,eva,PATRICIA,1,True,False,2,0.109,dictionary,37.603517745128734,1,6.0
1774377851,frank,shanice,1,True,False,11,0.2,dictionary,32.90307802698764,1,2.0
1774377854,eva,little1,1,True,False,3,0.129,dictionary,36.18947501009619,1,3.0
1774377857,alice,usher,1,True,False,4,0.235,dictionary,23.502198590705458,1,3.0
1774377859,henry,corina,1,True,False,3,0.06,dictionary,28.202638308846552,1,2.0
1774377862,grace,hotboy1,1,True,False,2,0.04,dictionary,36.18947501009619,1,3.0
1774377864,jack,flaquito,1,True,False,1,0.02,dictionary,37.603517745128734,1,2.0
1774377867,bob,changeme,1,True,False,2,0.04,dictionary,37.603517745128734,1,3.0
1774377870,alice,amorcito,1,True,False,5,0.255,dictionary,37.603517745128734,1,3.0
1774377872,henry,BlueSky!7Clouds,0,True,True,0,0.0,legitimate,98.31883277516457,0,2.0
1774377874,bob,tommygirl,1,True,False,3,0.06,dictionary,42.303957463269825,1,2.0
1774377875,leo,soloyo,1,True,False,4,0.08,dictionary,28.202638308846552,1,1.0
1774377877,mia,longbeach,1,True,False,1,0.02,dictionary,42.303957463269825,1,2.0
1774377880,jack,zainab,1,True,False,2,0.04,dictionary,28.202638308846552,1,3.0
1774377885,eva,starbucks,1,True,False,4,0.149,dictionary,42.303957463269825,1,5.0
1774377888,karen,dieguito,1,True,False,2,0.04,dictionary,37.603517745128734,1,3.0
1774377891,olivia,monserrat,1,True,False,3,0.06,dictionary,42.303957463269825,1,3.0
1774377891,isabel,mike,1,True,False,2,0.04,dictionary,18.801758872564367,1,0.0
1774377891,olivia,shayshay,1,True,False,4,0.08,dictionary,37.603517745128734,1,0.0
1774377891,leo,gemini1,1,True,False,5,0.1,dictionary,36.18947501009619,1,0.0
1774377891,frank,nimrod,1,True,False,12,0.2,dictionary,28.202638308846552,1,0.0
1774377891,frank,power1,1,True,False,13,0.2,dictionary,31.019550008653873,1,0.0
1774377892,jack,angel9,1,True,False,3,0.06,dictionary,31.019550008653873,1,1.0
1774377892,mia,hellfire,1,True,False,2,0.04,dictionary,37.603517745128734,1,0.0
1774377892,frank,delpiero,1,True,False,14,0.2,dictionary,37.603517745128734,1,0.0
1774377892,leo,evolution,1,True,False,6,0.12,dictionary,42.303957463269825,1,0.0
1774377892,nathan,Galaxy@Storm99,0,True,True,0,0.0,legitimate,91.76424392348693,0,0.0
1774377895,david,StrongPass!99,0,True,True,0,0.0,legitimate,85.2096550718093,0,3.0
1774377897,alice,morangos,1,True,False,6,0.275,dictionary,37.603517745128734,1,2.0
1774377900,mia,qwert,1,True,False,3,0.06,dictionary,23.502198590705458,1,3.0
1774377902,david,pink14,1,True,False,1,0.02,dictionary,31.019550008653873,1,2.0
1774377905,isabel,cookie12,1,True,False,3,0.06,dictionary,41.3594000115385,1,3.0
1774377908,grace,gordon24,1,True,False,3,0.06,dictionary,41.3594000115385,1,3.0
1774377910,olivia,ShadowWolf!2026,0,True,True,0,0.0,legitimate,98.31883277516457,0,2.0
1774377910,olivia,ShadowWolf!2026,0,True,True,0,0.0,replay,98.31883277516457,1,0.0
1774377911,bob,Secure@456,0,True,True,0,0.0,legitimate,65.54588851677637,0,1.0
1774377913,david,abercrombie,1,True,False,2,0.04,dictionary,51.70483689955201,1,2.0
1774377913,david,hudson,1,True,False,3,0.06,dictionary,28.202638308846552,1,0.0
1774377919,karen,princess2,1,True,False,3,0.06,dictionary,46.529325012980806,1,6.0
1774377922,isabel,classof2006,1,True,False,4,0.08,dictionary,56.86917501586544,1,3.0
1774377924,isabel,mylife1,1,True,False,5,0.1,dictionary,36.18947501009619,1,2.0
1774377927,charlie,jaybird,1,True,False,9,0.18,dictionary,32.90307802698764,1,3.0
1774377930,leo,Phoenix_Fire!123,0,True,True,0,0.0,legitimate,104.8734216268422,0,3.0
